entity_type,name,mention_count,row_count,sources,variants,spellings
PN,Kuluman,1,1,onomasticon,Kuluman,ku-lu-ma-an
PN,Kilinuman,1,1,lexicon,Kilinuman,ki-li-nu-ma-an
PN,Kududu,1,1,lexicon; onomasticon,Kududu,ku-du-du; ku-du-du-ma
PN,Pithana,1,1,lexicon; onomasticon,Pithana; Pitḫana,pì-it-ha-na; pí-it-ha-na
PN,Šamaš-nāṣir,1,1,lexicon; onomasticon,Šamaš-nāṣir,{d}utu-na-ṣir; {d}utu-na-ṣí-ir
PN,Lālum,1,1,onomasticon,Lālum,lá; lá-lu-um
PN,Kudānum,1,1,onomasticon,Kudānum,ku-da-nim
PN,Šazua,1,1,lexicon; onomasticon,Šazua,ša-sí-a; ša-sú-a; ša-zi-a; ša-zu; ša-zu-a; ša-zu-ú-a
PN,Ababayai,1,1,lexicon,Ababayai,a-ba-ba-a-a-i
PN,Ṭāb-ilī,1,1,lexicon; onomasticon,Ṭāb-ilī,du10-ì-lí; du10-ì-lí-ma; du10.dingir; dug-ì-lí; dug-ì-lí-ma; dùg-ì-lí; dùg-ì-lí-ma; ṭá-áb-ì-lí; ṭá-áb-ì-lí-ma
PN,Labarša,1,1,lexicon; onomasticon,Labarša,la; la-ba-ar-ša; la-bar-ša; lá-ba-ar-ša; lá-bar-ša
PN,Usānum,1,1,onomasticon,Usānum,ú-sà-num; ú-sá-num
PN,Bēlī-ṭāb,1,1,lexicon; onomasticon,Bēlī-ṭāb,be-lì-du10; be-lí-du10; be-lí-dug; be-lí-dùg; bé-lí-du10; bé-lí-dug; bé-lí-dùg
PN,Šuppibra,1,1,lexicon; onomasticon,Šuppibra,šu-be-e-eb-ra; šu-bi4-ib-ra; šu-pè-e-ep-ra; šu-pè-e-ip-ra; šu-pì-ib-ra; šu-pì-ip-ra; šu-pí-ip-ra; šu-up-ip-ra
PN,Zaba,1,1,lexicon; onomasticon,Zaba,za-ba; ṣa-ba-a
PN,Mannuba,1,1,onomasticon,Mannuba,ma-nu-ba
PN,Maršana,1,1,lexicon; onomasticon,Maršana,ma-ar-ša-na
PN,Marušala,1,1,lexicon; onomasticon,Marušala,ma-ru-ša-la; ma-ru-ša-lá
PN,Alwana,1,1,lexicon; onomasticon,Alwana,a-al-wa-na; al-wa; al-wa-na
PN,Qardum-Adad,1,1,lexicon; onomasticon,Qardum-Adad,qar-du-um={d}im; qar-du-um={d}iškur; qar-dum-{d}im; qar-dum={d}im; qar-dum={d}iškur; qá-ar-du-um={d}im
PN,Buzu,1,1,lexicon; onomasticon,Buzu,bu-zu; bu-zu-ú; pu-zu
PN,Kukuzi,1,1,lexicon; onomasticon,Kukuzi,ku-ku-zi
PN,Uzinum,1,1,onomasticon,Uzinum,ú-zi-nim
PN,Nūr-Ištar,1,1,lexicon; onomasticon,Nūr-Ištar,nu-mar-ištar; nu-ur-ištar; nu-ur-ištar-ma; nu-úr-ištar; nu-úr-ištar-ma
PN,Ikraya,1,1,onomasticon,Ikraya,ik-ra-a
PN,Ikūn-mīšar,1,1,onomasticon,Ikūn-mīšar,i-ku-mì-šar
PN,Ididi,1,1,lexicon; onomasticon,Ididi,i-dí-dí; i-ti-ti; i-tí-tí
PN,Nūr-ilī,1,1,lexicon; onomasticon,Nūr-ilī,nu-ri-i-li; nu-ur-ì-lí
PN,Ibni-Suen,1,1,lexicon; onomasticon,Ibni-Suen,ib-ni-sú-en; ib-ni-sú-en6; ib-ni-sú-in
PN,Šahišnuman,1,1,lexicon; onomasticon,Šahišnuman; Šaḫišnuman,ša-hi-iš-nu-ma-an; ša-hi-iš-nu-mì-in; ša-hi-šu-nu-me-in; ša-hu-iš-nu-ma-an; ší-hi-iš-nu-ma-an
PN,Tumana,1,1,lexicon; onomasticon,Tumana,du-ma-na; tù-ma-na; tù-ma-na-a
PN,Unuba,1,1,lexicon; onomasticon,Unuba,ú-nu-ba
PN,Izēzam-ilī,1,1,lexicon,Izēzam-ilī,i-zi-za-am-dingir; i-zi-za-am-lí
PN,Nakiled,1,1,lexicon,Nakiled,na-ki-le-a-ad; na-ki-le-e-et; na-ki-le-ed; na-ki-li-a-at; na-ki-li-at; na-ki-li-e-et; na-ki-li-e-it; na-ki-li-et; na-ki-li-id; na-ki-li-it
PN,Adallal,1,1,onomasticon,Adallal,a-da-làl
PN,Kakua,1,1,lexicon; onomasticon,Kakua,ka-ku-a; kà-ku-a
PN,Enam-Aššur,1,1,onomasticon,Enam-Aššur,e-nam-a-šùr; e-nam-da-šùr
PN,Dumana,1,1,onomasticon,Dumana,du-ma-na
PN,Šamaš,1,1,lexicon,Šamaš,ša-ma-áš
PN,Abarzizum,1,1,lexicon; onomasticon,Abarsisum; Abarzizum,a-bar-sí-sí; a-bar-sí-sí-im; a-bar-zi-zi-im
PN,Edišin,1,1,lexicon,Edišin,e-dí-ší-in
PN,Bēlu-dan,1,1,lexicon,Bēlu-dan,be-lu-dan
PN,Ennam-Ištar,1,1,lexicon; onomasticon,Ennam-Ištar,e-na-ištar; e-nam-ištar-ma; e-nu-um-iš-ta-ru-um; e-num-ištar; en-nam-ištar; en-nam-ištar-ma; en-nu-ištar; en-num-ištar; en-um-ištar; i-nu-um-ištar
PN,Ilšu-dan,1,1,lexicon; onomasticon,Ilšu-dan; Ilšu-dān,dingir-šu-dan; i-li-šu-da-an; il-šu-dan; il5-šu-da-an; il5-šu-dan; ì-lí-šu-da-an; ì-lí-šu-dan
PN,Ilum-idī,1,1,lexicon; onomasticon,Ilum-idī,i-lu-mì-tí; i-lu-um-i-dí
PN,Duduna,1,1,lexicon; onomasticon,Duduna,du-du-na; tù-tù-na
PN,Ilī-idī,1,1,lexicon; onomasticon,Ilī-idī,an-i-dí; dingir-i-de8; dingir-i-de8-e; dingir-i-dì; dingir-i-dí
PN,Akazi,1,1,lexicon; onomasticon,Akazi,a-ga-zi; a-kà-zi
PN,Ikūnu,1,1,lexicon,Ikūnu,i-ku-na-am; i-ku-nam; i-ku-ni-im; i-ku-nim; i-ku-nim-ma; i-ku-nu-um; i-ku-nu-um-ma; i-ku-num; i-ku-num-ma; i-ku-núm; {m}i-ku-nim; {m}i-ku-num
PN,Karria,1,1,onomasticon,Karria,kà-ri-a; kàr-ri-a
PN,Libbi-Ištar,1,1,lexicon; onomasticon,Libbi-Ištar,li-bi-ištar
PN,Ilina,1,1,lexicon; onomasticon,Ilina,i-li-nim; ì-lí-na; ì-lí-nim
PN,Adad-rē'ī,1,1,lexicon; onomasticon,Adad-rē'ī,{d}im-sipa; {d}im-sipa-ma; {d}im.sipa; {d}iškur-re-i; {d}iškur.sipa; {d}iškur.sipa-ma
GN,Šalatuwar,22,22,lexicon,"Salatiwara, Šalladuwar; Šalatuwar",sa-lá-tù-ar; ša-la-tí-wa-ar; ša-la-tù-a-ar; ša-la-tù-ar; ša-la-tù-wa-ar; ša-lá-du-a-ar; ša-lá-du-ar; ša-lá-dí-wa-ar; ša-lá-tu-wa-ar; ša-lá-tí-a-ar; ša-lá-tí-wa-ar; ša-lá-tù-a-ar; ša-lá-tù-a-ar-ma; ša-lá-tù-ar; ša-lá-tù-ar-ma; ša-lá-tù-wa-ar
GN,Kuburnat,20,20,lexicon,Kuburnat,ku-bu-ur-na-at; ku-bur-na-at
GN,Tumliya,17,17,lexicon,Tumeliya; Tumliya,tù-ma-li-a; tù-um-li-a
GN,Zalpa,15,15,lexicon,Zalpa,za-al-pa; za-al-pá; za-al-pá-a; za-al-pá-ma
GN,Assur,14,14,lexicon,Assur,a-šur; a-šur{ki}; a-šùr; a-šùr{ki}; ta-šu-ur; tá-šur; {d}a-šur; {d}a-šùr
GN,Mamma,14,14,lexicon,Mamaya; Mamma,ma-a-ma; ma-am-ma; ma-ma; ma-ma-a; ma-ma-ki
GN,Timelkiya,11,11,lexicon,Timelkiya,ti-me-el-ki-a; ti-mì-il5-ki-a; tì-me-el-ki-a; tí-me-el-ki-a; tí-me-el-ki-i-a; tí-mi-il-ki-a; tí-mì-il-ki-a; tí-mì-il5-ki-a
GN,Ulama,8,8,lexicon,Ulama,u-lá-ma; wu-lá-ma; ù-la-ma; ù-lá-ma; ú-la-ma; ú-lá-ma; ú-lá-ma-a; ú-ul-ma; ú-ul-ma-a
GN,Tišmurna,8,8,lexicon,Tišmurna,ti-iš-mur-na; tiš-mur-na; tí-iš-mu-ur-na; tí-iš-mur-na; tí-ša-mu-ur-na; tí-šu-wu-ur-na
GN,Kuššara,7,7,lexicon,"Kušara, Kussara; Kuššara",ku-ša-ra; ku-ša-ra-a; ku-ša-ra-ma
GN,Tegarama,7,7,lexicon,Tegarama,te-ga-ra-ma-a; té-ga-ra-ma; té-ga-ra-ma-ma
GN,Tawiniya,5,5,lexicon,Tawiniya,ta-wi-ni-a; ta-wi-ni-a-ma
GN,Unapše,3,3,lexicon,Unapse; Unapše; Unipsum,ú-na-ap-sé; ú-na-ap-šé; ú-na-áp-šé; ú-na-áp-ší; ú-ni-ip-sí-im; ú-ni-ip-zi; ú-ni-ip-zi-im; ú-nu-up-zi-im
GN,Uršu,2,2,lexicon,"Ursa'um, Ursu, Urussa, Warsuwa; Uršu",ur-šu; ur-šu-ú
GN,Kaneš,2,2,lexicon,Kaneš,ka-ni-iš; ka-ni-iš-ki; ka-ni-iš{ki}; ka-ni-ìš; ka-niš; ka-né-eš; kà-ne-eš{ki}; kà-ni-eš; kà-ni-eš15; kà-ni-iš; kà-ni-iš-ki; kà-ni-iš-ma; kà-ni-iš{ki}; kà-ni-ìš; kà-ni-ìš-ki; kà-ni-ìš-ma; kà-ni-ìš{ki}; kà-nè-eš; kà-né-eš; kà-né-eš15; kà-né-eš{ki}
GN,Qaṭṭara,1,1,lexicon,Qaṭṭara,qá-ta-ra; qá-ṭá-ra; qá-ṭá-ra-a; qá-ṭá-ra-ma
GN,Ušša,1,1,lexicon,Ušša,u-ša; ú-ša
GN,Wazida,1,1,lexicon,Wazida,wa-zi-da
GN,Kunanamit,1,1,lexicon,Kunanamit,ku-na-na-mì-it
PN_SURFACE,Ennam-Aššur,433,433,translation_surface,Ennam-Aššur,
PN_SURFACE,Ali-ahum,378,378,translation_surface,Ali-ahum,
PN_SURFACE,Šalim-Aššur,243,243,translation_surface,Šalim-Aššur,
PN_SURFACE,Aššur,154,154,translation_surface,Aššur,
PN_SURFACE,Iddin-abum,145,145,translation_surface,Iddin-abum,
PN_SURFACE,Šu-Ištar,132,132,translation_surface,Šu-Ištar,
PN_SURFACE,Amur-Ištar,126,126,translation_surface,Amur-Ištar,
PN_SURFACE,Elamma,123,123,translation_surface,Elamma,
PN_SURFACE,Puzur-Aššur,118,118,translation_surface,Puzur-Aššur,
PN_SURFACE,Enna-Suen,96,96,translation_surface,Enna-Suen,
PN_SURFACE,Ennānum,94,94,translation_surface,Ennānum,
PN_SURFACE,Aššur-imittī,93,93,translation_surface,Aššur-imittī,
PN_SURFACE,Itūr-ilī,88,88,translation_surface,Itūr-ilī,
PN_SURFACE,Lā-qēp,88,88,translation_surface,Lā-qēp,
PN_SURFACE,Šu-Bēlum,85,85,translation_surface,Šu-Bēlum,
PN_SURFACE,Aššur-malik,84,84,translation_surface,Aššur-malik,
PN_SURFACE,Šu-Kūbum,83,83,translation_surface,Šu-Kūbum,
PN_SURFACE,Aššur-ṭāb,79,79,translation_surface,Aššur-ṭāb,
PN_SURFACE,Iddin-Aššur,71,71,translation_surface,Iddin-Aššur,
PN_SURFACE,Ikūn-pīya,63,63,translation_surface,Ikūn-pīya,
PN_SURFACE,Ilī-bāni,60,60,translation_surface,Ilī-bāni,
PN_SURFACE,Aššur-nādā,60,60,translation_surface,Aššur-nādā,
PN_SURFACE,Aššur-bāni,55,55,translation_surface,Aššur-bāni,
PN_SURFACE,Ennam-Suen,55,55,translation_surface,Ennam-Suen,
PN_SURFACE,Adida,54,54,translation_surface,Adida,
PN_SURFACE,Amur-Aššur,52,52,translation_surface,Amur-Aššur,
PN_SURFACE,Puzur-Ištar,49,49,translation_surface,Puzur-Ištar,
PN_SURFACE,Aššur-taklāku,47,47,translation_surface,Aššur-taklāku,
PN_SURFACE,Pilah-Ištar,47,47,translation_surface,Pilah-Ištar,
PN_SURFACE,Amurrum-bāni,47,47,translation_surface,Amurrum-bāni,
PN_SURFACE,Damiq-pī-Aššur,46,46,translation_surface,Damiq-pī-Aššur,
PN_SURFACE,Bēlum-bāni,44,44,translation_surface,Bēlum-bāni,
PN_SURFACE,Aššur-bēl-awātim,44,44,translation_surface,Aššur-bēl-awātim,
PN_SURFACE,Šu-Anum,44,44,translation_surface,Šu-Anum,
PN_SURFACE,Abu-šalim,43,43,translation_surface,Abu-šalim,
PN_SURFACE,Iddin-Suen,43,43,translation_surface,Iddin-Suen,
PN_SURFACE,Aššur-idī,42,42,translation_surface,Aššur-idī,
PN_SURFACE,Aššur-mālik,41,41,translation_surface,Aššur-mālik,
PN_SURFACE,Issu-arik,40,40,translation_surface,Issu-arik,
PN_SURFACE,Ali-abum,39,39,translation_surface,Ali-abum,
PN_SURFACE,Aššur-šamšī,36,36,translation_surface,Aššur-šamšī,
PN_SURFACE,Puzur-Anna,34,34,translation_surface,Puzur-Anna,
PN_SURFACE,Šalim-wardī,33,33,translation_surface,Šalim-wardī,
PN_SURFACE,Uṣur-ša-Aššur,33,33,translation_surface,Uṣur-ša-Aššur,
PN_SURFACE,Šēp-Ištar,33,33,translation_surface,Šēp-Ištar,
PN_SURFACE,Šu-Aššur,33,33,translation_surface,Šu-Aššur,
PN_SURFACE,Kurub-Ištar,32,32,translation_surface,Kurub-Ištar,
PN_SURFACE,Ataya,30,30,translation_surface,Ataya,
PN_SURFACE,Ahu-waqar,30,30,translation_surface,Ahu-waqar,
PN_SURFACE,Ikūnum,30,30,translation_surface,Ikūnum,
PN_SURFACE,Dan-Aššur,30,30,translation_surface,Dan-Aššur,
PN_SURFACE,Amur-Šamaš,30,30,translation_surface,Amur-Šamaš,
PN_SURFACE,Aššuriš-tikal,30,30,translation_surface,Aššuriš-tikal,
PN_SURFACE,Aššur-rē'ī,30,30,translation_surface,Aššur-rē'ī,
PN_SURFACE,Šu-Suen,30,30,translation_surface,Šu-Suen,
PN_SURFACE,Lā-qēpum,30,30,translation_surface,Lā-qēpum,
PN_SURFACE,Ištar-lamassī,29,29,translation_surface,Ištar-lamassī,
PN_SURFACE,Akuza,29,29,translation_surface,Akuza,
PN_SURFACE,Lamassī,28,28,translation_surface,Lamassī,
PN_SURFACE,Pūšu-kēn,28,28,translation_surface,Pūšu-kēn,
PN_SURFACE,Aššur-lamassī,28,28,translation_surface,Aššur-lamassī,
PN_SURFACE,Elāli,27,27,translation_surface,Elāli,
PN_SURFACE,Ababa,25,25,translation_surface,Ababa,
PN_SURFACE,Bēlānum,25,25,translation_surface,Bēlānum,
PN_SURFACE,Ṭāb-ṣill-Aššur,25,25,translation_surface,Ṭāb-ṣill-Aššur,
PN_SURFACE,Abiya,24,24,translation_surface,Abiya,
PN_SURFACE,Aššur-rabi,24,24,translation_surface,Aššur-rabi,
PN_SURFACE,Ah-šalim,24,24,translation_surface,Ah-šalim,
PN_SURFACE,Anna-anna,24,24,translation_surface,Anna-anna,
PN_SURFACE,Kura,23,23,translation_surface,Kura,
PN_SURFACE,Azu,22,22,translation_surface,Azu,
PN_SURFACE,Annina,22,22,translation_surface,Annina,
PN_SURFACE,Mannum-kī-Aššur,20,20,translation_surface,Mannum-kī-Aššur,
PN_SURFACE,Šamaš-bāni,20,20,translation_surface,Šamaš-bāni,
PN_SURFACE,Iddin-Ištar,20,20,translation_surface,Iddin-Ištar,
PN_SURFACE,Manana,19,19,translation_surface,Manana,
PN_SURFACE,Zuba,18,18,translation_surface,Zuba,
PN_SURFACE,Lulu,18,18,translation_surface,Lulu,
PN_SURFACE,Ilī-ālum,18,18,translation_surface,Ilī-ālum,
PN_SURFACE,Adad-bāni,18,18,translation_surface,Adad-bāni,
PN_SURFACE,Mannum-balum-Aššur,17,17,translation_surface,Mannum-balum-Aššur,
PN_SURFACE,Ikūn-pī-Aššur,17,17,translation_surface,Ikūn-pī-Aššur,
PN_SURFACE,Aššur-rēṣī,17,17,translation_surface,Aššur-rēṣī,
PN_SURFACE,Inah-ilī,16,16,translation_surface,Inah-ilī,
PN_SURFACE,Šalim-ahum,16,16,translation_surface,Šalim-ahum,
PN_SURFACE,Kūn-ilum,16,16,translation_surface,Kūn-ilum,
PN_SURFACE,Illil-bāni,15,15,translation_surface,Illil-bāni,
PN_SURFACE,Kudātum,15,15,translation_surface,Kudātum,
PN_SURFACE,Uzua,15,15,translation_surface,Uzua,
PN_SURFACE,Aššur-dan,15,15,translation_surface,Aššur-dan,
PN_SURFACE,Dadaya,14,14,translation_surface,Dadaya,
PN_SURFACE,Šāt-Anna,14,14,translation_surface,Šāt-Anna,
PN_SURFACE,Amriya,14,14,translation_surface,Amriya,
PN_SURFACE,Āl-ṭāb,14,14,translation_surface,Āl-ṭāb,
PN_SURFACE,Dān-Aššur,14,14,translation_surface,Dān-Aššur,
PN_SURFACE,Uku,13,13,translation_surface,Uku,
PN_SURFACE,Suen-nādā,13,13,translation_surface,Suen-nādā,
PN_SURFACE,Ewarimuša,13,13,translation_surface,Ewarimuša,
PN_SURFACE,Kurara,13,13,translation_surface,Kurara,
PN_SURFACE,Tūram-ilī,13,13,translation_surface,Tūram-ilī,
PN_SURFACE,Iliš-tikal,13,13,translation_surface,Iliš-tikal,
PN_SURFACE,Maṣi-ilī,13,13,translation_surface,Maṣi-ilī,
PN_SURFACE,Idnaya,13,13,translation_surface,Idnaya,
PN_SURFACE,Iddin-Kūbum,12,12,translation_surface,Iddin-Kūbum,
PN_SURFACE,Aššur-nimrī,12,12,translation_surface,Aššur-nimrī,
PN_SURFACE,Šu-Tammuzi,12,12,translation_surface,Šu-Tammuzi,
PN_SURFACE,Idnāya,12,12,translation_surface,Idnāya,
PN_SURFACE,Aššur-<gap>,11,11,translation_surface,Aššur-<gap>,
PN_SURFACE,Adad-rabi,11,11,translation_surface,Adad-rabi,
PN_SURFACE,Ibni-Adad,11,11,translation_surface,Ibni-Adad,
PN_SURFACE,Aššur-ennam,11,11,translation_surface,Aššur-ennam,
PN_SURFACE,Peruwa,11,11,translation_surface,Peruwa,
PN_SURFACE,Šuli,11,11,translation_surface,Šuli,
PN_SURFACE,Ṣilūlu,10,10,translation_surface,Ṣilūlu,
PN_SURFACE,Šalim-bēlī,10,10,translation_surface,Šalim-bēlī,
PN_SURFACE,Aššur-emūqī,10,10,translation_surface,Aššur-emūqī,
PN_SURFACE,Amur-šarrassa,10,10,translation_surface,Amur-šarrassa,
PN_SURFACE,Asānum,10,10,translation_surface,Asānum,
PN_SURFACE,Ummī-Išhara,10,10,translation_surface,Ummī-Išhara,
PN_SURFACE,Ennam-ilī,10,10,translation_surface,Ennam-ilī,
PN_SURFACE,Aššur-dān,10,10,translation_surface,Aššur-dān,
PN_SURFACE,Puzur-Adad,9,9,translation_surface,Puzur-Adad,
PN_SURFACE,Kuzallu,9,9,translation_surface,Kuzallu,
PN_SURFACE,Dudiki,9,9,translation_surface,Dudiki,
PN_SURFACE,Būr-Suen,9,9,translation_surface,Būr-Suen,
PN_SURFACE,Dada,9,9,translation_surface,Dada,
PN_SURFACE,Šumma-libbi-Aššur,9,9,translation_surface,Šumma-libbi-Aššur,
PN_SURFACE,Imdī-ilum,9,9,translation_surface,Imdī-ilum,
PN_SURFACE,Adad-pilah,9,9,translation_surface,Adad-pilah,
PN_SURFACE,Ištar-pilah,9,9,translation_surface,Ištar-pilah,
PN_SURFACE,Ennam-Adad,9,9,translation_surface,Ennam-Adad,
PN_SURFACE,Luzina,9,9,translation_surface,Luzina,
PN_SURFACE,Ṣilulu,9,9,translation_surface,Ṣilulu,
PN_SURFACE,Ilī-kurub,9,9,translation_surface,Ilī-kurub,
PN_SURFACE,Luzi,9,9,translation_surface,Luzi,
PN_SURFACE,Nimar-Ištar,9,9,translation_surface,Nimar-Ištar,
PN_SURFACE,Erišum,9,9,translation_surface,Erišum,
PN_SURFACE,Ṭāb-Aššur,9,9,translation_surface,Ṭāb-Aššur,
PN_SURFACE,Anah-ili,8,8,translation_surface,Anah-ili,
PN_SURFACE,Alili,8,8,translation_surface,Alili,
PN_SURFACE,Uṣur-ša-Ištar,8,8,translation_surface,Uṣur-ša-Ištar,
PN_SURFACE,Iddin-Adad,8,8,translation_surface,Iddin-Adad,
PN_SURFACE,Aššur-ṣulūlī,8,8,translation_surface,Aššur-ṣulūlī,
PN_SURFACE,Amur-ilī,8,8,translation_surface,Amur-ilī,
PN_SURFACE,Adad-ellat,8,8,translation_surface,Adad-ellat,
PN_SURFACE,Nabi-Suen,8,8,translation_surface,Nabi-Suen,
PN_SURFACE,Ilī-nādā,8,8,translation_surface,Ilī-nādā,
PN_SURFACE,Šu-Laban,8,8,translation_surface,Šu-Laban,
PN_SURFACE,Ṣilli-Ištar,8,8,translation_surface,Ṣilli-Ištar,
PN_SURFACE,Ibni-ilī,8,8,translation_surface,Ibni-ilī,
PN_SURFACE,Idi-bāni,8,8,translation_surface,Idi-bāni,
PN_SURFACE,Dadānum,8,8,translation_surface,Dadānum,
PN_SURFACE,Ab-šalim,7,7,translation_surface,Ab-šalim,
PN_SURFACE,Ṣill-Adad,7,7,translation_surface,Ṣill-Adad,
PN_SURFACE,Ilšu-rabi,7,7,translation_surface,Ilšu-rabi,
PN_SURFACE,Šu-Išhara,7,7,translation_surface,Šu-Išhara,
PN_SURFACE,Innāya,7,7,translation_surface,Innāya,
PN_SURFACE,Ilabrat-bāni,7,7,translation_surface,Ilabrat-bāni,
PN_SURFACE,Pilah-Aššur,7,7,translation_surface,Pilah-Aššur,
PN_SURFACE,Aššur-muttabbil,7,7,translation_surface,Aššur-muttabbil,
PN_SURFACE,Aššur-damiq,7,7,translation_surface,Aššur-damiq,
PN_SURFACE,Puzur-Suen,7,7,translation_surface,Puzur-Suen,
PN_SURFACE,Yaya,7,7,translation_surface,Yaya,
PN_SURFACE,Ennam-Anum,7,7,translation_surface,Ennam-Anum,
PN_SURFACE,Kukkulānum,7,7,translation_surface,Kukkulānum,
PN_SURFACE,Aššur-pilah,6,6,translation_surface,Aššur-pilah,
PN_SURFACE,Irnuid,6,6,translation_surface,Irnuid,
PN_SURFACE,Šalimma,6,6,translation_surface,Šalimma,
PN_SURFACE,Ilī-wēdāku,6,6,translation_surface,Ilī-wēdāku,
PN_SURFACE,Šu-Labān,6,6,translation_surface,Šu-Labān,
PN_SURFACE,Šu-Ilabrat,6,6,translation_surface,Šu-Ilabrat,
PN_SURFACE,Watrum,6,6,translation_surface,Watrum,
PN_SURFACE,Aššur-dūrī,6,6,translation_surface,Aššur-dūrī,
PN_SURFACE,Puzur-Ti'amtum,6,6,translation_surface,Puzur-Ti'amtum,
PN_SURFACE,Ilī-dān,6,6,translation_surface,Ilī-dān,
PN_SURFACE,Lipit-Ištar,6,6,translation_surface,Lipit-Ištar,
PN_SURFACE,Ikūn-pī-Ištar,6,6,translation_surface,Ikūn-pī-Ištar,
PN_SURFACE,Ištar-pālil,6,6,translation_surface,Ištar-pālil,
PN_SURFACE,Aduda,6,6,translation_surface,Aduda,
PN_SURFACE,Belum-bani,6,6,translation_surface,Belum-bani,
PN_SURFACE,Tutaya,6,6,translation_surface,Tutaya,
PN_SURFACE,Adad-ṣulūlī,5,5,translation_surface,Adad-ṣulūlī,
PN_SURFACE,Išme-ilum,5,5,translation_surface,Išme-ilum,
PN_SURFACE,Hanana,5,5,translation_surface,Hanana,
PN_SURFACE,Eddin-Aššur,5,5,translation_surface,Eddin-Aššur,
PN_SURFACE,Aššur-kāšid,5,5,translation_surface,Aššur-kāšid,
PN_SURFACE,Ṣilluš-Dagān,5,5,translation_surface,Ṣilluš-Dagān,
PN_SURFACE,Ememe,5,5,translation_surface,Ememe,
PN_SURFACE,Ušhata,5,5,translation_surface,Ušhata,
PN_SURFACE,Zikiki,5,5,translation_surface,Zikiki,
PN_SURFACE,Išme-Aššur,5,5,translation_surface,Išme-Aššur,
PN_SURFACE,Aššur-nīšu,5,5,translation_surface,Aššur-nīšu,
PN_SURFACE,Azuza,5,5,translation_surface,Azuza,
PN_SURFACE,Aššur-massu'ī,5,5,translation_surface,Aššur-massu'ī,
PN_SURFACE,Aliya,5,5,translation_surface,Aliya,
PN_SURFACE,Buzi,5,5,translation_surface,Buzi,
PN_SURFACE,Zu,5,5,translation_surface,Zu,
PN_SURFACE,Šar-Suen,5,5,translation_surface,Šar-Suen,
PN_SURFACE,Ištar-ilšu,5,5,translation_surface,Ištar-ilšu,
PN_SURFACE,Šu-Hubur,5,5,translation_surface,Šu-Hubur,
PN_SURFACE,Abī-ilī,5,5,translation_surface,Abī-ilī,
PN_SURFACE,Azua,5,5,translation_surface,Azua,
PN_SURFACE,Panaka,5,5,translation_surface,Panaka,
PN_SURFACE,Susāya,5,5,translation_surface,Susāya,
PN_SURFACE,Hanu,4,4,translation_surface,Hanu,
PN_SURFACE,Puzur-ilī,4,4,translation_surface,Puzur-ilī,
PN_SURFACE,Ahātum,4,4,translation_surface,Ahātum,
PN_SURFACE,Aššur-dugul,4,4,translation_surface,Aššur-dugul,
PN_SURFACE,Ašdu,4,4,translation_surface,Ašdu,
PN_SURFACE,Karšini,4,4,translation_surface,Karšini,
PN_SURFACE,Etaya,4,4,translation_surface,Etaya,
PN_SURFACE,Zurzur,4,4,translation_surface,Zurzur,
PN_SURFACE,Ilī-emūqī,4,4,translation_surface,Ilī-emūqī,
PN_SURFACE,Mula,4,4,translation_surface,Mula,
PN_SURFACE,Hanunu,4,4,translation_surface,Hanunu,
PN_SURFACE,Alu,4,4,translation_surface,Alu,
PN_SURFACE,Puzur-Nirah,4,4,translation_surface,Puzur-Nirah,
PN_SURFACE,Arši-ah,4,4,translation_surface,Arši-ah,
PN_SURFACE,Kula,4,4,translation_surface,Kula,
PN_SURFACE,Anuli,4,4,translation_surface,Anuli,
PN_SURFACE,Iphurum,4,4,translation_surface,Iphurum,
PN_SURFACE,Buzuzum,4,4,translation_surface,Buzuzum,
PN_SURFACE,Šalim-Ištar,4,4,translation_surface,Šalim-Ištar,
PN_SURFACE,Tuli,4,4,translation_surface,Tuli,
PN_SURFACE,Sukkallum,4,4,translation_surface,Sukkallum,
PN_SURFACE,Šallim-Aššur,4,4,translation_surface,Šallim-Aššur,
PN_SURFACE,Anna,4,4,translation_surface,Anna,
PN_SURFACE,Ištar,4,4,translation_surface,Ištar,
PN_SURFACE,Ilī-tūram,4,4,translation_surface,Ilī-tūram,
PN_SURFACE,Ilališkan,4,4,translation_surface,Ilališkan,
PN_SURFACE,Buziya,4,4,translation_surface,Buziya,
PN_SURFACE,Šu-Nunu,4,4,translation_surface,Šu-Nunu,
PN_SURFACE,Adad,4,4,translation_surface,Adad,
PN_SURFACE,Puzur-Šamaš,3,3,translation_surface,Puzur-Šamaš,
PN_SURFACE,Lila,3,3,translation_surface,Lila,
PN_SURFACE,Ilī-rē'ī,3,3,translation_surface,Ilī-rē'ī,
PN_SURFACE,Sueyya,3,3,translation_surface,Sueyya,
PN_SURFACE,Šāt-ilī,3,3,translation_surface,Šāt-ilī,
PN_SURFACE,Mīšar-rabi,3,3,translation_surface,Mīšar-rabi,
PN_SURFACE,Ilī-pilah,3,3,translation_surface,Ilī-pilah,
PN_SURFACE,Kulma-kulma,3,3,translation_surface,Kulma-kulma,
PN_SURFACE,Lipit-Anum,3,3,translation_surface,Lipit-Anum,
PN_SURFACE,Adudu,3,3,translation_surface,Adudu,
PN_SURFACE,Al-ṭāb,3,3,translation_surface,Al-ṭāb,
PN_SURFACE,Zuzu,3,3,translation_surface,Zuzu,
PN_SURFACE,Išār-kitt-Aššur,3,3,translation_surface,Išār-kitt-Aššur,
